campaign,variant,repetition,metryka,wartość
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,sd_cos_theta,0.03225566945783513
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,effective_rank,2.313522669298039
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,participation_ratio,1.6517242035914799
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,two_nn_intrinsic_dimension,5.113188708982685
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,rsa_spearman_r,0.6744117750062765
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,sd_cos_theta,0.03309302670855815
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,effective_rank,2.6213086467259608
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,participation_ratio,1.9229499357169704
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,two_nn_intrinsic_dimension,5.16862284812588
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,rsa_spearman_r,0.6176131797263601
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,sd_cos_theta,0.02427862271137281
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,effective_rank,2.4313901764298427
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,participation_ratio,1.7455115919723294
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,two_nn_intrinsic_dimension,5.135170310763887
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,rsa_spearman_r,0.6452956618816758
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-1,procrustes_distance,0.15712191708095433
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-1,linear_cka,0.9884352653302187
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-1,knn_overlap,0.5993288590604027
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-2,procrustes_distance,0.1556574619158647
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-2,linear_cka,0.9925483657175459
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-2,knn_overlap,0.6363658960974398
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-3,procrustes_distance,0.2209009857107654
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-3,linear_cka,0.9761910092784511
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-3,knn_overlap,0.6182450907283121
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-4,procrustes_distance,0.17267871812449365
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-4,linear_cka,0.9879754733292113
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0-4,knn_overlap,0.6396967437235893
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1-2,procrustes_distance,0.2128011139782952
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1-2,linear_cka,0.9775362062088044
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1-2,knn_overlap,0.5999751429281631
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1-3,procrustes_distance,0.22179874107696576
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1-3,linear_cka,0.9786958787142982
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1-3,knn_overlap,0.6055431270196371
