campaign,variant,repetition,metryka,wartość
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,continuity_vs_0004,0.9994870604442423
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,knn_overlap_vs_0004,0.8038279890628885
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,trustworthiness_vs_0004,0.9995114988380133
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,continuity_vs_0004,0.9995372335831291
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0,knn_overlap_vs_0004,0.8090728312204823
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0,trustworthiness_vs_0004,0.999568780200063
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,0,continuity_vs_0004,0.9996564482857382
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1,knn_overlap_vs_0004,0.8147402435993041
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1,trustworthiness_vs_0004,0.9994334138280682
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,1,continuity_vs_0004,0.9994529955562751
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,knn_overlap_vs_0004,0.8511558538404177
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,trustworthiness_vs_0004,0.9997919511157692
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,2,continuity_vs_0004,0.9998081958247252
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,knn_overlap_vs_0004,0.8085011185682327
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,trustworthiness_vs_0004,0.9993522957281347
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,3,continuity_vs_0004,0.9994436605860656
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,knn_overlap_vs_0004,0.8474272930648771
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,trustworthiness_vs_0004,0.9998061427515429
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,4,continuity_vs_0004,0.9998062295884751
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,0,knn_overlap_vs_0004,0.818294804871986
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,0,trustworthiness_vs_0004,0.9996470574917865
