campaign,variant,repetition,class_index,prior,estimator
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,5,0.34038686752319336,-0.9068607091903687
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,7,0.31155186891555786,-0.8736761808395386
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,9,0.0348702073097229,-0.011002497747540474
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,10,0.19397668540477753,-0.21904832124710083
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,11,0.19960957765579224,-0.2425321340560913
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,12,0.03527255356311798,-0.011560985818505287
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,14,0.00022352696396410465,6.238372588995844e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,15,0.019759783521294594,0.009900152683258057
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,17,0.19057908654212952,-0.18773144483566284
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,22,0.01198104489594698,0.004877364728599787
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,24,0.013188090175390244,0.005005788989365101
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,29,0.0005364646785892546,6.870046490803361e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,32,0.2130211889743805,-0.11266136169433594
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,33,0.0368819460272789,-0.02331293374300003
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,34,0.0009388132020831108,9.982989286072552e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,36,0.05896640941500664,0.047750651836395264
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,43,0.00599052244797349,0.0014632787788286805
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,55,0.00022352696396410465,7.60971597628668e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,57,0.016540994867682457,0.006974082440137863
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,58,9.999999747378752e-05,8.180813165381551e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,62,0.0004917593323625624,7.753854151815176e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,64,0.000670580891892314,8.667336805956438e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,67,0.25187018513679504,-0.7067748308181763
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,72,0.0004023485234938562,6.467349157901481e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,74,0.0003576431190595031,8.14176892163232e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,77,0.00022352696396410465,7.315122638829052e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,82,0.3668077290058136,-1.0167181491851807
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,87,9.999999747378752e-05,6.415814277715981e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,88,0.0004023485234938562,8.574760431656614e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,95,0.0004023485234938562,9.073421824723482e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,97,0.0368819460272789,-0.01427537202835083
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,98,0.00022352696396410465,6.58716817270033e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,105,0.03522785007953644,-0.011456822976469994
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,106,0.006079932674765587,0.0014480872778221965
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,107,0.005677584558725357,-0.00011133996304124594
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,110,0.001341161783784628,0.000125352424220182
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,113,0.34119153022766113,-1.1356700658798218
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,119,0.0002682323392946273,7.924569945316762e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,121,0.00017882155952975154,7.592501060571522e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,122,0.0004470539279282093,7.113639003364369e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,124,0.38741692900657654,-0.9629306793212891
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,126,0.0008941078558564186,9.603368380339816e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,130,0.4158048629760742,-0.8833482265472412
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,135,0.4206777513027191,-1.1642667055130005
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,138,0.00017882155952975154,6.912002572789788e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,140,0.0004470539279282093,7.531717710662633e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,142,0.46860188245773315,-1.514415979385376
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,143,9.999999747378752e-05,7.086323603289202e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,145,0.0025035019498318434,0.0003174530284013599
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,148,0.03683724254369736,0.016029320657253265
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,154,0.0004023485234938562,7.929719868116081e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,157,0.0002682323392946273,5.838286233483814e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,173,0.4016779065132141,-1.1009327173233032
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,175,0.30985307693481445,-0.8179584741592407
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,177,0.0035764314234256744,0.0005207754438742995
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,178,0.0004023485234938562,7.750366057734936e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,179,0.0007152862381190062,8.087202877504751e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,182,0.12817035615444183,-0.024719372391700745
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,184,0.0004470539279282093,7.51499756006524e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,187,0.00013411616964731365,5.9825455537065864e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,189,0.0004917593323625624,7.833800191292539e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,192,0.0002682323392946273,6.95677736075595e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,194,0.29711201786994934,-0.9009894132614136
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,197,0.3012249171733856,-0.8386334180831909
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,199,0.3719935417175293,-1.0146232843399048
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,200,0.000670580891892314,9.074187255464494e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,207,0.03625607490539551,-0.012838903814554214
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,214,0.38160520792007446,-0.9009679555892944
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,218,0.25249606370925903,-0.7141851186752319
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,219,0.2759663760662079,-0.8477445840835571
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,231,0.3566149175167084,-1.0424621105194092
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,232,0.037194885313510895,-0.02383008599281311
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,233,0.037016063928604126,-0.0233922116458416
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,237,0.0004470539279282093,8.748316759010777e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,243,0.04412422329187393,0.03097555786371231
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,250,0.0003576431190595031,7.045086385915056e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,251,0.21181413531303406,-0.2061854600906372
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,255,0.03625607490539551,-0.01271139644086361
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,256,0.02583971619606018,0.002242530696094036
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,261,0.17949214577674866,-0.22504204511642456
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,263,0.10277768969535828,0.07556182891130447
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,269,0.205510675907135,-0.15953940153121948
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,271,0.33050695061683655,-1.071146845817566
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,273,0.3394927382469177,-1.04545259475708
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,291,0.05150061100721359,0.03600798174738884
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,292,0.12575626373291016,0.06737613677978516
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,295,0.09786010533571243,0.05459972470998764
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,298,0.32138705253601074,-1.060078501701355
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,309,0.3636336326599121,-0.8980833292007446
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,310,0.07385330647230148,-0.4843325614929199
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,316,0.36461716890335083,-1.0483927726745605
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,318,0.37101003527641296,-1.0046526193618774
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,319,0.3626501262187958,-1.0230520963668823
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,320,0.30667901039123535,-0.9313356876373291
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,323,0.3597889840602875,-1.0341848134994507
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,326,0.3728429675102234,-0.5119065046310425
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,327,0.016362173482775688,0.007642409764230251
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,328,0.037373706698417664,0.026978155598044395
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,330,0.0004470539279282093,8.444523700745776e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,331,0.128662109375,0.0762927457690239
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,332,0.006124638486653566,0.0016569377621635795
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,334,0.17908979952335358,-0.2719520926475525
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,335,0.3109707236289978,-0.9834659099578857
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,337,0.029013797640800476,0.017309002578258514
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,338,0.35518431663513184,-1.0763894319534302
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,339,0.05981581658124924,0.04742984473705292
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,340,0.421705961227417,-0.8468320369720459
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,341,0.021235061809420586,-0.021498875692486763
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,342,0.3590736985206604,-0.9877811670303345
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,343,0.2627335786819458,-0.7804616093635559
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,344,0.37928053736686707,-0.975488543510437
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,347,0.34897029399871826,-0.6578667163848877
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,350,0.3014484643936157,-0.8745638132095337
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,353,0.004738771356642246,0.0008580766152590513
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,354,0.3365868926048279,-0.9144150018692017
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,356,0.22218579053878784,-0.5714752078056335
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,357,0.023067982867360115,0.012823842465877533
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,359,0.2884838879108429,-0.81360924243927
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,360,0.0003576431190595031,6.255364860408008e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,361,0.3362739682197571,-0.9044588804244995
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,362,0.07193097472190857,0.04451589286327362
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,366,0.28526511788368225,-0.8268090486526489
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,367,0.2549101412296295,-0.7151617407798767
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,368,0.3541114032268524,-1.1414881944656372
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,369,0.007108157034963369,0.0016952260630205274
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,370,0.17712275683879852,-0.1372336447238922
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,371,0.34821030497550964,-0.9283090829849243
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,372,0.46162790060043335,-1.0269522666931152
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,373,0.005141119938343763,0.0010621672263368964
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,374,0.36059367656707764,-1.088735580444336
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,376,0.27033349871635437,-0.8180376291275024
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,380,0.11846928298473358,0.05160798132419586
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,384,0.21574822068214417,-0.3784540891647339
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,387,0.20600244402885437,0.050617069005966187
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,394,0.4501385986804962,-1.0459213256835938
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,399,0.271093487739563,-0.7654848098754883
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,400,0.025347955524921417,0.015295695513486862
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,401,0.27972161769866943,-0.8473458886146545
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,402,0.14877954125404358,-0.1431823968887329
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,403,0.2817333936691284,-0.7545133829116821
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,404,0.29067444801330566,-0.9281489253044128
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,408,0.2569218873977661,-0.7356179356575012
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,409,0.07170744985342026,0.046057168394327164
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,410,0.31271421909332275,-0.895177960395813
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,411,0.34803149104118347,-0.8888810873031616
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,412,0.0024140910245478153,0.0003209196147508919
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,413,0.36591362953186035,-0.9663553237915039
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,414,0.24261614680290222,-0.6715025305747986
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,417,0.34767383337020874,-0.8293063640594482
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,418,0.24199028313159943,-0.6438467502593994
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,419,0.3460644483566284,-0.8930848836898804
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,422,0.3503114581108093,-1.0844708681106567
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,426,0.31262481212615967,-0.8101630210876465
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,429,0.0225762240588665,0.010422629304230213
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,431,0.2787381112575531,-0.8677765727043152
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,434,0.09048371016979218,-0.030000299215316772
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,435,0.28347688913345337,-0.8660835027694702
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,436,0.020251542329788208,0.009693981148302555
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,437,0.16889697313308716,-0.2843739688396454
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,438,0.2934461832046509,-0.8396477699279785
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,439,0.32107412815093994,-1.013642430305481
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,440,0.32245999574661255,-0.9098408222198486
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,441,0.15284773707389832,0.03211119771003723
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,442,0.3579113483428955,-0.9689257144927979
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,443,0.36770182847976685,-1.0334736108779907
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,444,0.04300658777356148,0.02741646021604538
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,445,0.05579232797026634,0.031983621418476105
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,446,0.02749381586909294,0.01710035279393196
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,447,0.4626114070415497,-1.1238279342651367
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,449,0.2671594023704529,-0.7827745079994202
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,450,0.11171877384185791,0.06386955827474594
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,451,0.0017435102490708232,0.00018678675405681133
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,452,0.02338092029094696,0.009031694382429123
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,453,0.0002682323392946273,6.870782090118155e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,457,0.3169165253639221,-0.8626463413238525
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,459,0.28960153460502625,-0.9230116605758667
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,460,0.037194885313510895,0.023484719917178154
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,461,0.1670193374156952,-0.05572405457496643
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,463,0.21767055988311768,-0.5153918862342834
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,464,0.00415760139003396,0.0006847443291917443
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,465,0.031249068677425385,0.011033808812499046
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,466,0.015512770973145962,0.007238107733428478
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,467,0.009343426674604416,0.0033283329103142023
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,468,0.015736298635601997,0.007056979928165674
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,469,0.048058293759822845,0.03153581544756889
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,470,0.07438977062702179,0.02958047017455101
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,471,0.23483741283416748,-0.6580708026885986
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,472,0.005364647135138512,0.001227063126862049
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,473,0.22482341527938843,-0.4399147033691406
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,475,0.306187242269516,-0.9509474039077759
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,477,0.3631865978240967,-0.9994834661483765
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,478,0.042559534311294556,0.028513584285974503
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,479,0.05159002169966698,0.032196950167417526
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,480,0.275429904460907,-0.7686686515808105
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,481,0.17716747522354126,-0.2448742389678955
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,484,0.0075105056166648865,0.0020888098515570164
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,490,0.03612195700407028,-0.013170983642339706
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,491,0.3576878309249878,-1.0560804605484009
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,493,0.3124459981918335,-0.3220447301864624
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,494,0.35138437151908875,-1.0058563947677612
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,498,0.030802013352513313,0.01047016866505146
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,499,0.030802013352513313,0.01065218634903431
